Regions Code,Regions,Passports held (18 categories) Code,Passports held (18 categories),Occupation (current) (10 categories) Code,Occupation (current) (10 categories),Observation
E12000002,North West,-8,Does not apply,-8,Does not apply,0
E12000002,North West,-8,Does not apply,1,"1. Managers, directors and senior officials",0
E12000002,North West,-8,Does not apply,2,2. Professional occupations,0
E12000002,North West,-8,Does not apply,3,3. Associate professional and technical occupations,0
E12000002,North West,-8,Does not apply,4,4. Administrative and secretarial occupations,0
E12000002,North West,-8,Does not apply,5,5. Skilled trades occupations,0
E12000002,North West,-8,Does not apply,6,"6. Caring, leisure and other service occupations",0
E12000002,North West,-8,Does not apply,7,7. Sales and customer service occupations,0
E12000002,North West,-8,Does not apply,8,"8. Process, plant and machine operatives",0
E12000002,North West,-8,Does not apply,9,9. Elementary occupations,0
E12000002,North West,1,Europe: United Kingdom,-8,Does not apply,2908842
E12000002,North West,1,Europe: United Kingdom,1,"1. Managers, directors and senior officials",351492
E12000002,North West,1,Europe: United Kingdom,2,2. Professional occupations,581929
E12000002,North West,1,Europe: United Kingdom,3,3. Associate professional and technical occupations,387019
E12000002,North West,1,Europe: United Kingdom,4,4. Administrative and secretarial occupations,293407
E12000002,North West,1,Europe: United Kingdom,5,5. Skilled trades occupations,285576
E12000002,North West,1,Europe: United Kingdom,6,"6. Caring, leisure and other service occupations",284354
E12000002,North West,1,Europe: United Kingdom,7,7. Sales and customer service occupations,240038
E12000002,North West,1,Europe: United Kingdom,8,"8. Process, plant and machine operatives",198212
E12000002,North West,1,Europe: United Kingdom,9,9. Elementary occupations,263449
E12000002,North West,2,Europe: Ireland,-8,Does not apply,20834
E12000002,North West,2,Europe: Ireland,1,"1. Managers, directors and senior officials",2468
E12000002,North West,2,Europe: Ireland,2,2. Professional occupations,6675
E12000002,North West,2,Europe: Ireland,3,3. Associate professional and technical occupations,2466
E12000002,North West,2,Europe: Ireland,4,4. Administrative and secretarial occupations,1507
E12000002,North West,2,Europe: Ireland,5,5. Skilled trades occupations,1312
E12000002,North West,2,Europe: Ireland,6,"6. Caring, leisure and other service occupations",1766
E12000002,North West,2,Europe: Ireland,7,7. Sales and customer service occupations,1174
E12000002,North West,2,Europe: Ireland,8,"8. Process, plant and machine operatives",1140
E12000002,North West,2,Europe: Ireland,9,9. Elementary occupations,1532
E12000002,North West,3,Europe: Other Europe: EU Member countries,-8,Does not apply,123661
E12000002,North West,3,Europe: Other Europe: EU Member countries,1,"1. Managers, directors and senior officials",10462
E12000002,North West,3,Europe: Other Europe: EU Member countries,2,2. Professional occupations,19519
E12000002,North West,3,Europe: Other Europe: EU Member countries,3,3. Associate professional and technical occupations,12516
E12000002,North West,3,Europe: Other Europe: EU Member countries,4,4. Administrative and secretarial occupations,9588
E12000002,North West,3,Europe: Other Europe: EU Member countries,5,5. Skilled trades occupations,17681
E12000002,North West,3,Europe: Other Europe: EU Member countries,6,"6. Caring, leisure and other service occupations",12999
E12000002,North West,3,Europe: Other Europe: EU Member countries,7,7. Sales and customer service occupations,10863
E12000002,North West,3,Europe: Other Europe: EU Member countries,8,"8. Process, plant and machine operatives",28005
E12000002,North West,3,Europe: Other Europe: EU Member countries,9,9. Elementary occupations,46276
E12000002,North West,4,Europe: Other Europe: Rest of Europe,-8,Does not apply,4772
E12000002,North West,4,Europe: Other Europe: Rest of Europe,1,"1. Managers, directors and senior officials",601
E12000002,North West,4,Europe: Other Europe: Rest of Europe,2,2. Professional occupations,920
E12000002,North West,4,Europe: Other Europe: Rest of Europe,3,3. Associate professional and technical occupations,453
E12000002,North West,4,Europe: Other Europe: Rest of Europe,4,4. Administrative and secretarial occupations,280
E12000002,North West,4,Europe: Other Europe: Rest of Europe,5,5. Skilled trades occupations,643
E12000002,North West,4,Europe: Other Europe: Rest of Europe,6,"6. Caring, leisure and other service occupations",406
E12000002,North West,4,Europe: Other Europe: Rest of Europe,7,7. Sales and customer service occupations,318
E12000002,North West,4,Europe: Other Europe: Rest of Europe,8,"8. Process, plant and machine operatives",355
E12000002,North West,4,Europe: Other Europe: Rest of Europe,9,9. Elementary occupations,771
E12000002,North West,5,Africa: North Africa,-8,Does not apply,5099
E12000002,North West,5,Africa: North Africa,1,"1. Managers, directors and senior officials",155
E12000002,North West,5,Africa: North Africa,2,2. Professional occupations,865
E12000002,North West,5,Africa: North Africa,3,3. Associate professional and technical occupations,148
E12000002,North West,5,Africa: North Africa,4,4. Administrative and secretarial occupations,84
E12000002,North West,5,Africa: North Africa,5,5. Skilled trades occupations,137
E12000002,North West,5,Africa: North Africa,6,"6. Caring, leisure and other service occupations",133
E12000002,North West,5,Africa: North Africa,7,7. Sales and customer service occupations,146
E12000002,North West,5,Africa: North Africa,8,"8. Process, plant and machine operatives",202
E12000002,North West,5,Africa: North Africa,9,9. Elementary occupations,326
E12000002,North West,6,Africa: Central and Western Africa,-8,Does not apply,8627
E12000002,North West,6,Africa: Central and Western Africa,1,"1. Managers, directors and senior officials",390
E12000002,North West,6,Africa: Central and Western Africa,2,2. Professional occupations,2201
E12000002,North West,6,Africa: Central and Western Africa,3,3. Associate professional and technical occupations,653
E12000002,North West,6,Africa: Central and Western Africa,4,4. Administrative and secretarial occupations,398
E12000002,North West,6,Africa: Central and Western Africa,5,5. Skilled trades occupations,275
E12000002,North West,6,Africa: Central and Western Africa,6,"6. Caring, leisure and other service occupations",3258
E12000002,North West,6,Africa: Central and Western Africa,7,7. Sales and customer service occupations,624
E12000002,North West,6,Africa: Central and Western Africa,8,"8. Process, plant and machine operatives",415
E12000002,North West,6,Africa: Central and Western Africa,9,9. Elementary occupations,2169
E12000002,North West,7,Africa: South and Eastern Africa,-8,Does not apply,3504
E12000002,North West,7,Africa: South and Eastern Africa,1,"1. Managers, directors and senior officials",382
E12000002,North West,7,Africa: South and Eastern Africa,2,2. Professional occupations,1201
E12000002,North West,7,Africa: South and Eastern Africa,3,3. Associate professional and technical occupations,535
E12000002,North West,7,Africa: South and Eastern Africa,4,4. Administrative and secretarial occupations,402
E12000002,North West,7,Africa: South and Eastern Africa,5,5. Skilled trades occupations,200
E12000002,North West,7,Africa: South and Eastern Africa,6,"6. Caring, leisure and other service occupations",1128
E12000002,North West,7,Africa: South and Eastern Africa,7,7. Sales and customer service occupations,321
E12000002,North West,7,Africa: South and Eastern Africa,8,"8. Process, plant and machine operatives",253
E12000002,North West,7,Africa: South and Eastern Africa,9,9. Elementary occupations,526
E12000002,North West,8,Middle East and Asia: Middle East,-8,Does not apply,8667
E12000002,North West,8,Middle East and Asia: Middle East,1,"1. Managers, directors and senior officials",233
E12000002,North West,8,Middle East and Asia: Middle East,2,2. Professional occupations,604
E12000002,North West,8,Middle East and Asia: Middle East,3,3. Associate professional and technical occupations,168
E12000002,North West,8,Middle East and Asia: Middle East,4,4. Administrative and secretarial occupations,158
E12000002,North West,8,Middle East and Asia: Middle East,5,5. Skilled trades occupations,172
E12000002,North West,8,Middle East and Asia: Middle East,6,"6. Caring, leisure and other service occupations",135
E12000002,North West,8,Middle East and Asia: Middle East,7,7. Sales and customer service occupations,146
E12000002,North West,8,Middle East and Asia: Middle East,8,"8. Process, plant and machine operatives",125
E12000002,North West,8,Middle East and Asia: Middle East,9,9. Elementary occupations,241
E12000002,North West,9,Middle East and Asia: Eastern Asia,-8,Does not apply,6818
E12000002,North West,9,Middle East and Asia: Eastern Asia,1,"1. Managers, directors and senior officials",851
E12000002,North West,9,Middle East and Asia: Eastern Asia,2,2. Professional occupations,1445
E12000002,North West,9,Middle East and Asia: Eastern Asia,3,3. Associate professional and technical occupations,611
E12000002,North West,9,Middle East and Asia: Eastern Asia,4,4. Administrative and secretarial occupations,374
E12000002,North West,9,Middle East and Asia: Eastern Asia,5,5. Skilled trades occupations,972
E12000002,North West,9,Middle East and Asia: Eastern Asia,6,"6. Caring, leisure and other service occupations",195
E12000002,North West,9,Middle East and Asia: Eastern Asia,7,7. Sales and customer service occupations,479
E12000002,North West,9,Middle East and Asia: Eastern Asia,8,"8. Process, plant and machine operatives",66
E12000002,North West,9,Middle East and Asia: Eastern Asia,9,9. Elementary occupations,572
E12000002,North West,10,Middle East and Asia: Southern Asia,-8,Does not apply,41466
E12000002,North West,10,Middle East and Asia: Southern Asia,1,"1. Managers, directors and senior officials",2038
E12000002,North West,10,Middle East and Asia: Southern Asia,2,2. Professional occupations,7848
E12000002,North West,10,Middle East and Asia: Southern Asia,3,3. Associate professional and technical occupations,1287
E12000002,North West,10,Middle East and Asia: Southern Asia,4,4. Administrative and secretarial occupations,1388
E12000002,North West,10,Middle East and Asia: Southern Asia,5,5. Skilled trades occupations,1844
E12000002,North West,10,Middle East and Asia: Southern Asia,6,"6. Caring, leisure and other service occupations",2027
E12000002,North West,10,Middle East and Asia: Southern Asia,7,7. Sales and customer service occupations,3085
E12000002,North West,10,Middle East and Asia: Southern Asia,8,"8. Process, plant and machine operatives",3120
E12000002,North West,10,Middle East and Asia: Southern Asia,9,9. Elementary occupations,4385
E12000002,North West,11,Middle East and Asia: South-East Asia,-8,Does not apply,3764
E12000002,North West,11,Middle East and Asia: South-East Asia,1,"1. Managers, directors and senior officials",292
E12000002,North West,11,Middle East and Asia: South-East Asia,2,2. Professional occupations,1925
E12000002,North West,11,Middle East and Asia: South-East Asia,3,3. Associate professional and technical occupations,378
E12000002,North West,11,Middle East and Asia: South-East Asia,4,4. Administrative and secretarial occupations,259
E12000002,North West,11,Middle East and Asia: South-East Asia,5,5. Skilled trades occupations,400
E12000002,North West,11,Middle East and Asia: South-East Asia,6,"6. Caring, leisure and other service occupations",932
E12000002,North West,11,Middle East and Asia: South-East Asia,7,7. Sales and customer service occupations,273
E12000002,North West,11,Middle East and Asia: South-East Asia,8,"8. Process, plant and machine operatives",124
E12000002,North West,11,Middle East and Asia: South-East Asia,9,9. Elementary occupations,816
E12000002,North West,12,Middle East and Asia: Central Asia,-8,Does not apply,89
E12000002,North West,12,Middle East and Asia: Central Asia,1,"1. Managers, directors and senior officials",10
E12000002,North West,12,Middle East and Asia: Central Asia,2,2. Professional occupations,16
E12000002,North West,12,Middle East and Asia: Central Asia,3,3. Associate professional and technical occupations,10
E12000002,North West,12,Middle East and Asia: Central Asia,4,4. Administrative and secretarial occupations,7
E12000002,North West,12,Middle East and Asia: Central Asia,5,5. Skilled trades occupations,3
E12000002,North West,12,Middle East and Asia: Central Asia,6,"6. Caring, leisure and other service occupations",6
E12000002,North West,12,Middle East and Asia: Central Asia,7,7. Sales and customer service occupations,3
E12000002,North West,12,Middle East and Asia: Central Asia,8,"8. Process, plant and machine operatives",1
E12000002,North West,12,Middle East and Asia: Central Asia,9,9. Elementary occupations,9
E12000002,North West,13,The Americas and the Caribbean: North America,-8,Does not apply,3776
E12000002,North West,13,The Americas and the Caribbean: North America,1,"1. Managers, directors and senior officials",511
E12000002,North West,13,The Americas and the Caribbean: North America,2,2. Professional occupations,1473
E12000002,North West,13,The Americas and the Caribbean: North America,3,3. Associate professional and technical occupations,697
E12000002,North West,13,The Americas and the Caribbean: North America,4,4. Administrative and secretarial occupations,392
E12000002,North West,13,The Americas and the Caribbean: North America,5,5. Skilled trades occupations,170
E12000002,North West,13,The Americas and the Caribbean: North America,6,"6. Caring, leisure and other service occupations",275
E12000002,North West,13,The Americas and the Caribbean: North America,7,7. Sales and customer service occupations,272
E12000002,North West,13,The Americas and the Caribbean: North America,8,"8. Process, plant and machine operatives",73
E12000002,North West,13,The Americas and the Caribbean: North America,9,9. Elementary occupations,223
E12000002,North West,14,The Americas and the Caribbean: Central and South America,-8,Does not apply,4158
E12000002,North West,14,The Americas and the Caribbean: Central and South America,1,"1. Managers, directors and senior officials",280
E12000002,North West,14,The Americas and the Caribbean: Central and South America,2,2. Professional occupations,855
E12000002,North West,14,The Americas and the Caribbean: Central and South America,3,3. Associate professional and technical occupations,537
E12000002,North West,14,The Americas and the Caribbean: Central and South America,4,4. Administrative and secretarial occupations,275
E12000002,North West,14,The Americas and the Caribbean: Central and South America,5,5. Skilled trades occupations,397
E12000002,North West,14,The Americas and the Caribbean: Central and South America,6,"6. Caring, leisure and other service occupations",488
E12000002,North West,14,The Americas and the Caribbean: Central and South America,7,7. Sales and customer service occupations,284
E12000002,North West,14,The Americas and the Caribbean: Central and South America,8,"8. Process, plant and machine operatives",440
E12000002,North West,14,The Americas and the Caribbean: Central and South America,9,9. Elementary occupations,1291
E12000002,North West,15,"Antarctica and Oceania, including Australasia",-8,Does not apply,998
E12000002,North West,15,"Antarctica and Oceania, including Australasia",1,"1. Managers, directors and senior officials",353
E12000002,North West,15,"Antarctica and Oceania, including Australasia",2,2. Professional occupations,682
E12000002,North West,15,"Antarctica and Oceania, including Australasia",3,3. Associate professional and technical occupations,385
E12000002,North West,15,"Antarctica and Oceania, including Australasia",4,4. Administrative and secretarial occupations,150
E12000002,North West,15,"Antarctica and Oceania, including Australasia",5,5. Skilled trades occupations,180
E12000002,North West,15,"Antarctica and Oceania, including Australasia",6,"6. Caring, leisure and other service occupations",135
E12000002,North West,15,"Antarctica and Oceania, including Australasia",7,7. Sales and customer service occupations,107
E12000002,North West,15,"Antarctica and Oceania, including Australasia",8,"8. Process, plant and machine operatives",66
E12000002,North West,15,"Antarctica and Oceania, including Australasia",9,9. Elementary occupations,146
E12000002,North West,16,British Overseas Territories,-8,Does not apply,91
E12000002,North West,16,British Overseas Territories,1,"1. Managers, directors and senior officials",5
E12000002,North West,16,British Overseas Territories,2,2. Professional occupations,6
E12000002,North West,16,British Overseas Territories,3,3. Associate professional and technical occupations,2
E12000002,North West,16,British Overseas Territories,4,4. Administrative and secretarial occupations,3
E12000002,North West,16,British Overseas Territories,5,5. Skilled trades occupations,2
E12000002,North West,16,British Overseas Territories,6,"6. Caring, leisure and other service occupations",5
E12000002,North West,16,British Overseas Territories,7,7. Sales and customer service occupations,6
E12000002,North West,16,British Overseas Territories,8,"8. Process, plant and machine operatives",0
E12000002,North West,16,British Overseas Territories,9,9. Elementary occupations,7
E12000002,North West,17,No passport held,-8,Does not apply,817640
E12000002,North West,17,No passport held,1,"1. Managers, directors and senior officials",10030
E12000002,North West,17,No passport held,2,2. Professional occupations,12757
E12000002,North West,17,No passport held,3,3. Associate professional and technical occupations,12962
E12000002,North West,17,No passport held,4,4. Administrative and secretarial occupations,13764
E12000002,North West,17,No passport held,5,5. Skilled trades occupations,24092
E12000002,North West,17,No passport held,6,"6. Caring, leisure and other service occupations",25074
E12000002,North West,17,No passport held,7,7. Sales and customer service occupations,21089
E12000002,North West,17,No passport held,8,"8. Process, plant and machine operatives",20552
E12000002,North West,17,No passport held,9,9. Elementary occupations,40537
E12000003,Yorkshire and The Humber,-8,Does not apply,-8,Does not apply,0
E12000003,Yorkshire and The Humber,-8,Does not apply,1,"1. Managers, directors and senior officials",0
E12000003,Yorkshire and The Humber,-8,Does not apply,2,2. Professional occupations,0
E12000003,Yorkshire and The Humber,-8,Does not apply,3,3. Associate professional and technical occupations,0
E12000003,Yorkshire and The Humber,-8,Does not apply,4,4. Administrative and secretarial occupations,0
E12000003,Yorkshire and The Humber,-8,Does not apply,5,5. Skilled trades occupations,0
E12000003,Yorkshire and The Humber,-8,Does not apply,6,"6. Caring, leisure and other service occupations",0
E12000003,Yorkshire and The Humber,-8,Does not apply,7,7. Sales and customer service occupations,0
E12000003,Yorkshire and The Humber,-8,Does not apply,8,"8. Process, plant and machine operatives",0
E12000003,Yorkshire and The Humber,-8,Does not apply,9,9. Elementary occupations,0
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,-8,Does not apply,2098479
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,1,"1. Managers, directors and senior officials",254163
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,2,2. Professional occupations,403840
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,3,3. Associate professional and technical occupations,274237
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,4,4. Administrative and secretarial occupations,200357
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,5,5. Skilled trades occupations,230410
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,6,"6. Caring, leisure and other service occupations",202595
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,7,7. Sales and customer service occupations,173646
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,8,"8. Process, plant and machine operatives",156590
E12000003,Yorkshire and The Humber,1,Europe: United Kingdom,9,9. Elementary occupations,202929
E12000003,Yorkshire and The Humber,2,Europe: Ireland,-8,Does not apply,7680
E12000003,Yorkshire and The Humber,2,Europe: Ireland,1,"1. Managers, directors and senior officials",1076
E12000003,Yorkshire and The Humber,2,Europe: Ireland,2,2. Professional occupations,2620
E12000003,Yorkshire and The Humber,2,Europe: Ireland,3,3. Associate professional and technical occupations,1017
E12000003,Yorkshire and The Humber,2,Europe: Ireland,4,4. Administrative and secretarial occupations,610
E12000003,Yorkshire and The Humber,2,Europe: Ireland,5,5. Skilled trades occupations,558
E12000003,Yorkshire and The Humber,2,Europe: Ireland,6,"6. Caring, leisure and other service occupations",569
E12000003,Yorkshire and The Humber,2,Europe: Ireland,7,7. Sales and customer service occupations,418
E12000003,Yorkshire and The Humber,2,Europe: Ireland,8,"8. Process, plant and machine operatives",426
E12000003,Yorkshire and The Humber,2,Europe: Ireland,9,9. Elementary occupations,572
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,-8,Does not apply,89033
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,1,"1. Managers, directors and senior officials",6851
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,2,2. Professional occupations,13116
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,3,3. Associate professional and technical occupations,8800
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,4,4. Administrative and secretarial occupations,7018
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,5,5. Skilled trades occupations,13559
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,6,"6. Caring, leisure and other service occupations",8190
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,7,7. Sales and customer service occupations,6526
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,8,"8. Process, plant and machine operatives",25637
E12000003,Yorkshire and The Humber,3,Europe: Other Europe: EU Member countries,9,9. Elementary occupations,39785
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,-8,Does not apply,3007
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,1,"1. Managers, directors and senior officials",325
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,2,2. Professional occupations,506
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,3,3. Associate professional and technical occupations,222
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,4,4. Administrative and secretarial occupations,152
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,5,5. Skilled trades occupations,389
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,6,"6. Caring, leisure and other service occupations",206
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,7,7. Sales and customer service occupations,181
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,8,"8. Process, plant and machine operatives",179
E12000003,Yorkshire and The Humber,4,Europe: Other Europe: Rest of Europe,9,9. Elementary occupations,517
E12000003,Yorkshire and The Humber,5,Africa: North Africa,-8,Does not apply,3077
E12000003,Yorkshire and The Humber,5,Africa: North Africa,1,"1. Managers, directors and senior officials",68
E12000003,Yorkshire and The Humber,5,Africa: North Africa,2,2. Professional occupations,521
E12000003,Yorkshire and The Humber,5,Africa: North Africa,3,3. Associate professional and technical occupations,95
E12000003,Yorkshire and The Humber,5,Africa: North Africa,4,4. Administrative and secretarial occupations,47
E12000003,Yorkshire and The Humber,5,Africa: North Africa,5,5. Skilled trades occupations,96
E12000003,Yorkshire and The Humber,5,Africa: North Africa,6,"6. Caring, leisure and other service occupations",87
E12000003,Yorkshire and The Humber,5,Africa: North Africa,7,7. Sales and customer service occupations,73
E12000003,Yorkshire and The Humber,5,Africa: North Africa,8,"8. Process, plant and machine operatives",102
E12000003,Yorkshire and The Humber,5,Africa: North Africa,9,9. Elementary occupations,290
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,-8,Does not apply,5428
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,1,"1. Managers, directors and senior officials",204
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,2,2. Professional occupations,1292
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,3,3. Associate professional and technical occupations,259
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,4,4. Administrative and secretarial occupations,203
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,5,5. Skilled trades occupations,147
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,6,"6. Caring, leisure and other service occupations",1931
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,7,7. Sales and customer service occupations,297
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,8,"8. Process, plant and machine operatives",314
E12000003,Yorkshire and The Humber,6,Africa: Central and Western Africa,9,9. Elementary occupations,1370
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,-8,Does not apply,2800
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,1,"1. Managers, directors and senior officials",286
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,2,2. Professional occupations,958
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,3,3. Associate professional and technical occupations,403
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,4,4. Administrative and secretarial occupations,277
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,5,5. Skilled trades occupations,181
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,6,"6. Caring, leisure and other service occupations",1141
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,7,7. Sales and customer service occupations,200
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,8,"8. Process, plant and machine operatives",227
E12000003,Yorkshire and The Humber,7,Africa: South and Eastern Africa,9,9. Elementary occupations,434
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,-8,Does not apply,5945
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,1,"1. Managers, directors and senior officials",120
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,2,2. Professional occupations,436
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,3,3. Associate professional and technical occupations,106
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,4,4. Administrative and secretarial occupations,77
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,5,5. Skilled trades occupations,150
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,6,"6. Caring, leisure and other service occupations",97
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,7,7. Sales and customer service occupations,101
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,8,"8. Process, plant and machine operatives",85
E12000003,Yorkshire and The Humber,8,Middle East and Asia: Middle East,9,9. Elementary occupations,171
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,-8,Does not apply,4222
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,1,"1. Managers, directors and senior officials",343
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,2,2. Professional occupations,878
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,3,3. Associate professional and technical occupations,300
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,4,4. Administrative and secretarial occupations,161
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,5,5. Skilled trades occupations,627
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,6,"6. Caring, leisure and other service occupations",99
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,7,7. Sales and customer service occupations,230
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,8,"8. Process, plant and machine operatives",45
E12000003,Yorkshire and The Humber,9,Middle East and Asia: Eastern Asia,9,9. Elementary occupations,312
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,-8,Does not apply,24127
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,1,"1. Managers, directors and senior officials",1171
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,2,2. Professional occupations,4620
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,3,3. Associate professional and technical occupations,947
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,4,4. Administrative and secretarial occupations,805
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,5,5. Skilled trades occupations,1831
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,6,"6. Caring, leisure and other service occupations",1102
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,7,7. Sales and customer service occupations,1767
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,8,"8. Process, plant and machine operatives",2441
E12000003,Yorkshire and The Humber,10,Middle East and Asia: Southern Asia,9,9. Elementary occupations,3100
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,-8,Does not apply,2930
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,1,"1. Managers, directors and senior officials",211
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,2,2. Professional occupations,1273
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,3,3. Associate professional and technical occupations,235
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,4,4. Administrative and secretarial occupations,143
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,5,5. Skilled trades occupations,288
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,6,"6. Caring, leisure and other service occupations",572
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,7,7. Sales and customer service occupations,205
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,8,"8. Process, plant and machine operatives",118
E12000003,Yorkshire and The Humber,11,Middle East and Asia: South-East Asia,9,9. Elementary occupations,590
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,-8,Does not apply,71
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,1,"1. Managers, directors and senior officials",5
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,2,2. Professional occupations,13
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,3,3. Associate professional and technical occupations,3
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,4,4. Administrative and secretarial occupations,5
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,5,5. Skilled trades occupations,1
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,6,"6. Caring, leisure and other service occupations",0
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,7,7. Sales and customer service occupations,4
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,8,"8. Process, plant and machine operatives",3
E12000003,Yorkshire and The Humber,12,Middle East and Asia: Central Asia,9,9. Elementary occupations,9
E12000003,Yorkshire and The Humber,13,The Americas and the Caribbean: North America,-8,Does not apply,2951
E12000003,Yorkshire and The Humber,13,The Americas and the Caribbean: North America,1,"1. Managers, directors and senior officials",413
E12000003,Yorkshire and The Humber,13,The Americas and the Caribbean: North America,2,2. Professional occupations,1446
E12000003,Yorkshire and The Humber,13,The Americas and the Caribbean: North America,3,3. Associate professional and technical occupations,599
